Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MicrositeTestSuite,Chrome 75.0.3770.100,,2019-06-25 14:16:58,2019-06-25 14:24:54,7m - 56.029s,PASSED
,,,,,,
Test Cases/virtualShowRSVP/createShow,Chrome 75.0.3770.100,,2019-06-25 14:16:59,2019-06-25 14:19:01,2m - 2.366s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-25 14:16:59,2019-06-25 14:17:00,0.428s,PASSED
"dataFile = ""virtualShowData""",Chrome 75.0.3770.100,,2019-06-25 14:17:01,2019-06-25 14:17:01,0.003s,PASSED
"testEnvt = findTestData(dataFile).getValue(""testEnvt"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:01,2019-06-25 14:17:05,3.074s,PASSED
"username = findTestData(dataFile).getValue(""username"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:05,2019-06-25 14:17:05,0.219s,PASSED
"password = findTestData(dataFile).getValue(""password"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:05,2019-06-25 14:17:05,0.167s,PASSED
"stylist = findTestData(dataFile).getValue(""stylist"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:05,2019-06-25 14:17:05,0.121s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:05,2019-06-25 14:17:05,0.191s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:05,2019-06-25 14:17:05,0.104s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:05,2019-06-25 14:17:05,0.109s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:05,2019-06-25 14:17:06,0.132s,PASSED
"verifyHostess = findTestData(dataFile).getValue(""verifyHostess"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:17:06,2019-06-25 14:17:06,0.142s,PASSED
