Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuiteFor_NewArrival,Chrome 73.0.3683.103,,2019-04-19 15:18:12,2019-04-19 15:18:45,33.197s,FAILED
,,,,,,
Test Cases/NewArrivals,Chrome 73.0.3683.103,,2019-04-19 15:18:12,2019-04-19 15:18:45,32.175s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.103,,2019-04-19 15:18:12,2019-04-19 15:18:12,0.051s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-19 15:18:13,2019-04-19 15:18:17,3.463s,PASSED
navigateToUrl(CabiUrl),Chrome 73.0.3683.103,,2019-04-19 15:18:17,2019-04-19 15:18:23,6.924s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-19 15:18:23,2019-04-19 15:18:25,1.166s,PASSED
"setText(findTestObject(""Page_cabi/input_Welcome to_USERNAME""), Username)",Chrome 73.0.3683.103,,2019-04-19 15:18:25,2019-04-19 15:18:25,0.184s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi/input_Welcome to_PASSWORD""), Password)",Chrome 73.0.3683.103,,2019-04-19 15:18:25,2019-04-19 15:18:25,0.164s,PASSED
"click(findTestObject(""Object Repository/Page_cabi/input_Welcome to_consultantLogin""))",Chrome 73.0.3683.103,,2019-04-19 15:18:25,2019-04-19 15:18:33,7.664s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/a_Shows  Orders""))",Chrome 73.0.3683.103,,2019-04-19 15:18:33,2019-04-19 15:18:33,0.111s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/a_Personal Purchases""))",Chrome 73.0.3683.103,,2019-04-19 15:18:33,2019-04-19 15:18:38,5.084s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Personal Store/span_Continue to Order""))",Chrome 73.0.3683.103,,2019-04-19 15:18:38,2019-04-19 15:18:38,0.333s,PASSED
"for ([row = 1, row <= findTestData(""New Test Data"").getRowNumbers(), (row++)])",Chrome 73.0.3683.103,,2019-04-19 15:18:38,2019-04-19 15:18:45,6.349s,FAILED
