Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
KatalonTestSuite,Chrome 77.0.3865.120,,2019-11-08 14:56:46,2019-11-08 14:58:48,2m - 1.669s,FAILED
,,,,,,
Test Cases/VirtualShow/newUserRegistrationRS,Chrome 77.0.3865.120,,2019-11-08 14:56:47,2019-11-08 14:58:46,1m - 59.828s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.120,,2019-11-08 14:56:48,2019-11-08 14:56:48,0.053s,PASSED
"RSURL = findTestData(""envtData"").getValue(""RSURL"", 1)",Chrome 77.0.3865.120,/**********Faker initialization for Random Names********************/,2019-11-08 14:56:49,2019-11-08 14:56:49,0.118s,PASSED
"RSuser = findTestData(""credData"").getValue(""RSuser"", 1)",Chrome 77.0.3865.120,,2019-11-08 14:56:49,2019-11-08 14:56:49,0.088s,PASSED
"RSTestEnvt = findTestData(""envtData"").getValue(""RSTestEnvt"", 1)",Chrome 77.0.3865.120,,2019-11-08 14:56:49,2019-11-08 14:56:49,0.064s,PASSED
faker = new com.github.javafaker.Faker(),Chrome 77.0.3865.120,,2019-11-08 14:56:49,2019-11-08 14:56:50,0.504s,PASSED
name = name().fullName(),Chrome 77.0.3865.120,,2019-11-08 14:56:50,2019-11-08 14:56:50,0.014s,PASSED
firstName = name.firstName(),Chrome 77.0.3865.120,,2019-11-08 14:56:50,2019-11-08 14:56:50,0.003s,PASSED
lastName = name().lastName(),Chrome 77.0.3865.120,,2019-11-08 14:56:50,2019-11-08 14:56:50,0.006s,PASSED
email = internet.emailAddress(),Chrome 77.0.3865.120,,2019-11-08 14:56:50,2019-11-08 14:56:50,0.027s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,2019-11-08 14:56:50,2019-11-08 14:57:01,11.283s,PASSED
maximizeWindow(),Chrome 77.0.3865.120,,2019-11-08 14:57:01,2019-11-08 14:57:02,1.149s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], CONTINUE_ON_FAILURE)",Chrome 77.0.3865.120,/**********Setting Vhost********************/,2019-11-08 14:57:02,2019-11-08 14:57:14,11.784s,PASSED
navigateToUrl(RSURL),Chrome 77.0.3865.120,,2019-11-08 14:57:14,2019-11-08 14:57:49,34.753s,PASSED
"loginURL = UtilityMethods.concat(""https://mirandakate."", RSTestEnvt, "".com/?component=account.login-gateway"")",Chrome 77.0.3865.120,/**********Creating login on RS for new user********************/,2019-11-08 14:57:49,2019-11-08 14:57:49,0.001s,PASSED
navigateToUrl(loginURL),Chrome 77.0.3865.120,,2019-11-08 14:57:49,2019-11-08 14:57:58,9.478s,PASSED
"setText(findTestObject(""ReplicatedSite/rs_Page_Trendy/input_Sign in  Create account_email""), email)",Chrome 77.0.3865.120,,2019-11-08 14:57:58,2019-11-08 14:58:00,1.155s,PASSED
"click(findTestObject(""ReplicatedSite/rs_Page_Trendy/button_Continue""))",Chrome 77.0.3865.120,,2019-11-08 14:58:00,2019-11-08 14:58:00,0.308s,PASSED
delay(5),Chrome 77.0.3865.120,,2019-11-08 14:58:00,2019-11-08 14:58:05,5.023s,PASSED
"click(findTestObject(""ReplicatedSite/rsNewUser/rsFirstName""))",Chrome 77.0.3865.120,,2019-11-08 14:58:05,2019-11-08 14:58:05,0.310s,PASSED
"setText(findTestObject(""ReplicatedSite/rsNewUser/rsFirstName""), firstName)",Chrome 77.0.3865.120,,2019-11-08 14:58:05,2019-11-08 14:58:06,0.520s,PASSED
"setText(findTestObject(""ReplicatedSite/rsNewUser/rsLastName""), lastName)",Chrome 77.0.3865.120,,2019-11-08 14:58:06,2019-11-08 14:58:06,0.526s,PASSED
"setText(findTestObject(""ReplicatedSite/rsNewUser/rsPassword""), ""blackdress19"")",Chrome 77.0.3865.120,,2019-11-08 14:58:06,2019-11-08 14:58:07,0.627s,PASSED
"setText(findTestObject(""ReplicatedSite/rsNewUser/rsConfirmPassword""), ""blackdress19"")",Chrome 77.0.3865.120,,2019-11-08 14:58:07,2019-11-08 14:58:07,0.577s,PASSED
"click(findTestObject(""ReplicatedSite/rsNewUser/noThanksLabel""))",Chrome 77.0.3865.120,,2019-11-08 14:58:07,2019-11-08 14:58:08,0.258s,PASSED
"click(findTestObject(""ReplicatedSite/rsNewUser/continueButton""))",Chrome 77.0.3865.120,,2019-11-08 14:58:08,2019-11-08 14:58:08,0.235s,PASSED
delay(5),Chrome 77.0.3865.120,,2019-11-08 14:58:08,2019-11-08 14:58:13,5.007s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.120,,2019-11-08 14:58:13,2019-11-08 14:58:13,0.042s,PASSED
executor = driver,Chrome 77.0.3865.120,,2019-11-08 14:58:13,2019-11-08 14:58:13,0.124s,PASSED
"click(findTestObject(""ReplicatedSite/rsNewUser/gotItThanks""))",Chrome 77.0.3865.120,,2019-11-08 14:58:13,2019-11-08 14:58:13,0.302s,PASSED
"click(findTestObject(""Object Repository/ReplicatedSite/rsNewUser/setUpMyProfile""))",Chrome 77.0.3865.120,,2019-11-08 14:58:13,2019-11-08 14:58:46,32.921s,FAILED
