Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MicrositeTestSuite,Chrome 75.0.3770.100,,2019-06-25 14:41:07,2019-06-25 14:48:08,7m - 1.362s,FAILED
,,,,,,
Test Cases/virtualShowRSVP/createShow,Chrome 75.0.3770.100,,2019-06-25 14:41:07,2019-06-25 14:43:48,2m - 40.798s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-25 14:41:08,2019-06-25 14:41:08,0.280s,PASSED
"dataFile = ""virtualShowData""",Chrome 75.0.3770.100,,2019-06-25 14:41:08,2019-06-25 14:41:08,0.002s,PASSED
"testEnvt = findTestData(dataFile).getValue(""testEnvt"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:08,2019-06-25 14:41:09,1.156s,PASSED
"username = findTestData(dataFile).getValue(""username"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:09,2019-06-25 14:41:10,0.122s,PASSED
"password = findTestData(dataFile).getValue(""password"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.073s,PASSED
"stylist = findTestData(dataFile).getValue(""stylist"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.066s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.044s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.055s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.076s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.066s,PASSED
"verifyHostess = findTestData(dataFile).getValue(""verifyHostess"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.084s,PASSED
"verifyCohostess = findTestData(dataFile).getValue(""verifyCohostess"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.064s,PASSED
"verifyGuestCount = findTestData(dataFile).getValue(""verifyGuestCount"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.081s,PASSED
"verifyGuest1 = findTestData(dataFile).getValue(""verifyGuest1"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.050s,PASSED
"verifyGuest2 = findTestData(dataFile).getValue(""verifyGuest2"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.045s,PASSED
"cabiTestEnvt = findTestData(dataFile).getValue(""cabiTestEnvt"", 1)",Chrome 75.0.3770.100,,2019-06-25 14:41:10,2019-06-25 14:41:10,0.048s,PASSED
